================================================================================
DESGLOSE DE JRV Y CARGA ELECTORAL POR DEPARTAMENTO
Elecciones Generales 2025 - Honduras
================================================================================


--------------------------------------------------------------------------------
DEPARTAMENTO: ATLANTIDA (Código: 1)
--------------------------------------------------------------------------------
Total de JRV: 939
Total de Casillas Legislativas (Diputados): 8
Carga Electoral Total: 296,287

JRV por Municipio y Centro de Votación:

  Municipio: LA CEIBA (Código: 1)
    Centro de Votación: CEB CLAUDIO BARRERA
      JRV   183 | Carga Electoral:   346 | Área: URBANA | Sector: COL. SAN JUDAS TADEO
      JRV 16547 | Carga Electoral:   266 | Área: RURAL | Sector: SAN JUAN
      JRV 16548 | Carga Electoral:   265 | Área: RURAL | Sector: SAN JUAN

    Centro de Votación: ESC. ESTEBAN GUARDIOLA
      JRV 16544 | Carga Electoral:   321 | Área: RURAL | Sector: EL EDEN
      JRV 16545 | Carga Electoral:   321 | Área: RURAL | Sector: EL EDEN

    Centro de Votación: ESC. FELIX PAZ PAZ
      JRV 16551 | Carga Electoral:   280 | Área: RURAL | Sector: SANTA ANA O LAS LOMAS
      JRV 16552 | Carga Electoral:   280 | Área: RURAL | Sector: SANTA ANA O LAS LOMAS
      JRV 16553 | Carga Electoral:   279 | Área: RURAL | Sector: SANTA ANA O LAS LOMAS

    Centro de Votación: ESC. LEONIDAS RIVERA
      JRV 16549 | Carga Electoral:   282 | Área: RURAL | Sector: LA CUCHILLA
      JRV 16550 | Carga Electoral:   282 | Área: RURAL | Sector: LA CUCHILLA

    Centro de Votación: ESC. PONCIANO LEIVA
      JRV 16554 | Carga Electoral:   260 | Área: RURAL | Sector: EL DESVIO O EL PORTILLO
      JRV 16555 | Carga Electoral:   260 | Área: RURAL | Sector: EL DESVIO O EL PORTILLO


  Municipio: SAN JOSE DE COLINAS (Código: 6)
    Centro de Votación: CEB. FRANCISCO MORAZÁN
      JRV 16596 | Carga Electoral:   221 | Área: RURAL | Sector: CACAHULAPA

    Centro de Votación: CEB. JUAN LINDO
      JRV 16602 | Carga Electoral:   229 | Área: RURAL | Sector: LA NUEVA FLORIDA

    Centro de Votación: CEB. VICENTE CÁCERES
      JRV 16600 | Carga Electoral:   239 | Área: RURAL | Sector: SANTA CRUZ CUCHILLA

    Centro de Votación: CEB.LEONIDAS RIVERA
      JRV 16589 | Carga Electoral:   307 | Área: RURAL | Sector: SAN MIGUEL DE LAJAS
      JRV 16590 | Carga Electoral:   306 | Área: RURAL | Sector: SAN MIGUEL DE LAJAS
      JRV 16591 | Carga Electoral:   306 | Área: RURAL | Sector: SAN MIGUEL DE LAJAS

    Centro de Votación: ESC. ADOLFO FLORES
      JRV 16594 | Carga Electoral:   298 | Área: RURAL | Sector: EL PASTORERO

    Centro de Votación: ESC. CONCEPCION BU
      JRV 16571 | Carga Electoral:   221 | Área: RURAL | Sector: EL PACAYALITO
      JRV 16572 | Carga Electoral:   221 | Área: RURAL | Sector: EL PACAYALITO

    Centro de Votación: ESC. DIONISIO DE HERRERA
      JRV 16587 | Carga Electoral:   223 | Área: RURAL | Sector: SAN JOSE DE COLON

    Centro de Votación: ESC. FEDERICO BU PERDOMO
      JRV 16573 | Carga Electoral:   296 | Área: RURAL | Sector: EL TRIUNFO
      JRV 16574 | Carga Electoral:   296 | Área: RURAL | Sector: EL TRIUNFO

    Centro de Votación: ESC. FRANCISCO MORAZAN
      JRV 16588 | Carga Electoral:   278 | Área: RURAL | Sector: SAN LUIS PLANES

    Centro de Votación: ESC. GILBERTO LANZA
      JRV 16578 | Carga Electoral:   261 | Área: RURAL | Sector: LAGUNA INEA

    Centro de Votación: ESC. GLORIA ISMENIA PINEDA
      JRV 16610 | Carga Electoral:   196 | Área: RURAL | Sector: SAN JUAN DEL JICATUYO

    Centro de Votación: ESC. GRACIELA BOGRAN
      JRV 16607 | Carga Electoral:   254 | Área: RURAL | Sector: EL PINABETON

    Centro de Votación: ESC. JORGE PINTO
      JRV 16592 | Carga Electoral:   254 | Área: RURAL | Sector: VICTORIA
      JRV 16593 | Carga Electoral:   254 | Área: RURAL | Sector: VICTORIA

    Centro de Votación: ESC. JOSE CECILIO DEL VALLE
      JRV 16599 | Carga Electoral:   268 | Área: RURAL | Sector: EL PORVENIR O EL ZAPOTE

    Centro de Votación: ESC. JOSE LEMPIRA RODRIGUEZ
      JRV 16612 | Carga Electoral:   111 | Área: RURAL | Sector: LAGUNA GRANDE

    Centro de Votación: ESC. JOSE TRINIDAD CABAÑAS
      JRV 16583 | Carga Electoral:   240 | Área: RURAL | Sector: PIEDRA GRANDE
      JRV 16584 | Carga Electoral:   239 | Área: RURAL | Sector: PIEDRA GRANDE
      JRV 16601 | Carga Electoral:   196 | Área: RURAL | Sector: EL JICARAL

    Centro de Votación: ESC. JOSÉ TRINIDAD REYES
      JRV 16595 | Carga Electoral:   216 | Área: RURAL | Sector: EL ENCANTO

    Centro de Votación: ESC. JUAN PAZ RIVERA
      JRV 16606 | Carga Electoral:   269 | Área: RURAL | Sector: EL CEIBON

    Centro de Votación: ESC. LAUREANO OVIDIO GARCIA
      JRV 16576 | Carga Electoral:   223 | Área: RURAL | Sector: LA ALIANZA
      JRV 16577 | Carga Electoral:   222 | Área: RURAL | Sector: LA ALIANZA

    Centro de Votación: ESC. LEOVIGILDO PINEDA CARDONA
      JRV 16603 | Carga Electoral:   226 | Área: RURAL | Sector: PEÑA BLANCA

    Centro de Votación: ESC. LUCIO ANIBAL RIVERA
      JRV 16598 | Carga Electoral:   251 | Área: RURAL | Sector: LAGUNA COLORADA

    Centro de Votación: ESC. LUIS BOGRAN
      JRV 16597 | Carga Electoral:   216 | Área: RURAL | Sector: LA ISLA

    Centro de Votación: ESC. LUIS LANDA
      JRV 16575 | Carga Electoral:   233 | Área: RURAL | Sector: HUNDICIONES

    Centro de Votación: ESC. MARCO AURELIO SOTO
      JRV 16570 | Carga Electoral:   229 | Área: RURAL | Sector: LA UNION

    Centro de Votación: ESC. MARCOS CARIAS REYES
      JRV 16604 | Carga Electoral:   200 | Área: RURAL | Sector: SAN LUIS DE PACAYAL

    Centro de Votación: ESC. MIGUEL PAZ BARAHONA
      JRV 16556 | Carga Electoral:   349 | Área: RURAL | Sector: SAN JOSE DE COLINAS
      JRV 16557 | Carga Electoral:   349 | Área: RURAL | Sector: SAN JOSE DE COLINAS
      JRV 16558 | Carga Electoral:   349 | Área: RURAL | Sector: SAN JOSE DE COLINAS
      JRV 16559 | Carga Electoral:   349 | Área: RURAL | Sector: SAN JOSE DE COLINAS
      JRV 16560 | Carga Electoral:   349 | Área: RURAL | Sector: SAN JOSE DE COLINAS
      JRV 16561 | Carga Electoral:   349 | Área: RURAL | Sector: SAN JOSE DE COLINAS
      JRV 16562 | Carga Electoral:   349 | Área: RURAL | Sector: SAN JOSE DE COLINAS
      JRV 16563 | Carga Electoral:   349 | Área: RURAL | Sector: SAN JOSE DE COLINAS
      JRV 16564 | Carga Electoral:   349 | Área: RURAL | Sector: SAN JOSE DE COLINAS
      JRV 16565 | Carga Electoral:   348 | Área: RURAL | Sector: SAN JOSE DE COLINAS
      JRV 16566 | Carga Electoral:   348 | Área: RURAL | Sector: SAN JOSE DE COLINAS
      JRV 16567 | Carga Electoral:   348 | Área: RURAL | Sector: SAN JOSE DE COLINAS
      JRV 16568 | Carga Electoral:   348 | Área: RURAL | Sector: SAN JOSE DE COLINAS
      JRV 16569 | Carga Electoral:   348 | Área: RURAL | Sector: SAN JOSE DE COLINAS

    Centro de Votación: ESC. PROF. RAFAEL PINEDA PONCE
      JRV 16611 | Carga Electoral:   132 | Área: RURAL | Sector: LA BARQUERA

    Centro de Votación: ESC. RAMON ROSA
      JRV 16585 | Carga Electoral:   194 | Área: RURAL | Sector: SAN FRANCISCO DEL CARRIZAL
      JRV 16586 | Carga Electoral:   194 | Área: RURAL | Sector: SAN FRANCISCO DEL CARRIZAL

    Centro de Votación: ESC. RAUL ZALDIVAR
      JRV 16581 | Carga Electoral:   371 | Área: RURAL | Sector: LOMA LARGA
      JRV 16582 | Carga Electoral:   370 | Área: RURAL | Sector: LOMA LARGA
      JRV 16605 | Carga Electoral:   242 | Área: RURAL | Sector: LA CEBADILLA

    Centro de Votación: ESC. REPUBLICA DE BELICE
      JRV 16579 | Carga Electoral:   188 | Área: RURAL | Sector: MONTE VISTA
      JRV 16580 | Carga Electoral:   187 | Área: RURAL | Sector: MONTE VISTA

    Centro de Votación: ESC. REPUBLICA DE PERU
      JRV 16609 | Carga Electoral:   152 | Área: RURAL | Sector: AGUA HELADA ARRIBA

    Centro de Votación: ESSC. REPUBLICA DE BELGICA
      JRV 16608 | Carga Electoral:   222 | Área: RURAL | Sector: EL PROGRESO


  Municipio: CONCEPCION DEL NORTE (Código: 7)
    Centro de Votación: CEB FRANCISCO MORAZAN
      JRV 16617 | Carga Electoral:   363 | Área: RURAL | Sector: CONCORDIA
      JRV 16618 | Carga Electoral:   363 | Área: RURAL | Sector: CONCORDIA
      JRV 16622 | Carga Electoral:   271 | Área: RURAL | Sector: CAMALOTAL
      JRV 16623 | Carga Electoral:   270 | Área: RURAL | Sector: CAMALOTAL

    Centro de Votación: CEB LUIS BOGRAN
      JRV 16627 | Carga Electoral:   298 | Área: RURAL | Sector: LAS FLORES
      JRV 16628 | Carga Electoral:   297 | Área: RURAL | Sector: LAS FLORES
      JRV 16629 | Carga Electoral:   297 | Área: RURAL | Sector: LAS FLORES

    Centro de Votación: CEB.MANUEL BONILLA
      JRV 16624 | Carga Electoral:   323 | Área: RURAL | Sector: EL VOLCAN
      JRV 16625 | Carga Electoral:   323 | Área: RURAL | Sector: EL VOLCAN

    Centro de Votación: ESC. DIONISIO DE HERRERA
      JRV 16634 | Carga Electoral:   238 | Área: RURAL | Sector: EL ROBLEDAL

    Centro de Votación: ESC. FRANCISCO MORAZAN
      JRV 16630 | Carga Electoral:   365 | Área: RURAL | Sector: SANTA ANA
      JRV 16631 | Carga Electoral:   364 | Área: RURAL | Sector: SANTA ANA

    Centro de Votación: ESC. JOSE ANGEL MADRID PAREDES
      JRV 16632 | Carga Electoral:   189 | Área: RURAL | Sector: SUYAPA
      JRV 16633 | Carga Electoral:   188 | Área: RURAL | Sector: SUYAPA

    Centro de Votación: ESC. JOSE CECILIO DEL VALLE
      JRV 16621 | Carga Electoral:   338 | Área: RURAL | Sector: MACUELIZO

    Centro de Votación: ESC. JOSE TRINIDAD CABAÑAS
      JRV 16619 | Carga Electoral:   316 | Área: RURAL | Sector: EL CERRON
      JRV 16620 | Carga Electoral:   316 | Área: RURAL | Sector: EL CERRON

    Centro de Votación: ESC. LUIS GOMEZ
      JRV 16635 | Carga Electoral:   191 | Área: RURAL | Sector: AGUA DULCE
      JRV 16636 | Carga Electoral:   190 | Área: RURAL | Sector: AGUA DULCE

    Centro de Votación: ESC. MIGUEL ANGEL BUESO
      JRV 16613 | Carga Electoral:   351 | Área: RURAL | Sector: CONCEPCION DEL NORTE
      JRV 16614 | Carga Electoral:   350 | Área: RURAL | Sector: CONCEPCION DEL NORTE
      JRV 16615 | Carga Electoral:   350 | Área: RURAL | Sector: CONCEPCION DEL NORTE
      JRV 16616 | Carga Electoral:   350 | Área: RURAL | Sector: CONCEPCION DEL NORTE

    Centro de Votación: ESC. PABLO RAPALO
      JRV 16626 | Carga Electoral:   326 | Área: RURAL | Sector: LA LAGUNA DE PROTECCION


  Municipio: CONCEPCION DEL SUR (Código: 8)
    Centro de Votación: CEB JOSE TRINIDAD REYES
      JRV 16645 | Carga Electoral:   294 | Área: RURAL | Sector: LA VUELTOSA
      JRV 16646 | Carga Electoral:   293 | Área: RURAL | Sector: LA VUELTOSA

    Centro de Votación: ESC. DIONISIO DE HERRERA
      JRV 16647 | Carga Electoral:   320 | Área: RURAL | Sector: NUEVA ESPERANZA
      JRV 16648 | Carga Electoral:   319 | Área: RURAL | Sector: NUEVA ESPERANZA
      JRV 16649 | Carga Electoral:   319 | Área: RURAL | Sector: NUEVA ESPERANZA

    Centro de Votación: ESC. HUMBERTO BARAHONA ZELAYA # 1
      JRV 16654 | Carga Electoral:   194 | Área: RURAL | Sector: COL. LOS ACHIOTES
      JRV 16655 | Carga Electoral:   194 | Área: RURAL | Sector: COL. LOS ACHIOTES

    Centro de Votación: ESC. HUMBERTO BARAHONA ZELAYA #2
      JRV 16653 | Carga Electoral:   204 | Área: RURAL | Sector: LOS ACHIOTES O CASA VIEJA

    Centro de Votación: ESC. JOSE TRINIDAD CABAÑAS
      JRV 16643 | Carga Electoral:   321 | Área: RURAL | Sector: EL AGUAJE
      JRV 16644 | Carga Electoral:   320 | Área: RURAL | Sector: EL AGUAJE

    Centro de Votación: ESC. JULIO SABILLON
      JRV 16650 | Carga Electoral:   235 | Área: RURAL | Sector: EL PLAYON
      JRV 16651 | Carga Electoral:   234 | Área: RURAL | Sector: EL PLAYON

    Centro de Votación: ESC. MARCO AURELIO SOTO
      JRV 16652 | Carga Electoral:   236 | Área: RURAL | Sector: EL PINABETE

    Centro de Votación: ESC. PEDRO NUFIO
      JRV 16637 | Carga Electoral:   311 | Área: RURAL | Sector: CONCEPCION DEL SUR
      JRV 16638 | Carga Electoral:   310 | Área: RURAL | Sector: CONCEPCION DEL SUR
      JRV 16639 | Carga Electoral:   310 | Área: RURAL | Sector: CONCEPCION DEL SUR
      JRV 16640 | Carga Electoral:   310 | Área: RURAL | Sector: CONCEPCION DEL SUR
      JRV 16641 | Carga Electoral:   310 | Área: RURAL | Sector: CONCEPCION DEL SUR
      JRV 16642 | Carga Electoral:   310 | Área: RURAL | Sector: CONCEPCION DEL SUR


  Municipio: CHINDA (Código: 9)
    Centro de Votación: CEB. JESUS MARIA RODRIGUEZ
      JRV 16656 | Carga Electoral:   324 | Área: RURAL | Sector: CHINDA
      JRV 16657 | Carga Electoral:   324 | Área: RURAL | Sector: CHINDA
      JRV 16658 | Carga Electoral:   324 | Área: RURAL | Sector: CHINDA
      JRV 16659 | Carga Electoral:   324 | Área: RURAL | Sector: CHINDA

    Centro de Votación: CEB. MARCO AURELIO SOTO
      JRV 16668 | Carga Electoral:   205 | Área: RURAL | Sector: EL LIMON
      JRV 16669 | Carga Electoral:   204 | Área: RURAL | Sector: EL LIMON

    Centro de Votación: ESC.  J.M. AGUILAR
      JRV 16666 | Carga Electoral:   325 | Área: RURAL | Sector: SAN RAFAEL
      JRV 16667 | Carga Electoral:   324 | Área: RURAL | Sector: SAN RAFAEL

    Centro de Votación: ESC. EL TRABAJO
      JRV 16670 | Carga Electoral:   285 | Área: RURAL | Sector: EL RETIRO

    Centro de Votación: ESC. FRANCISCO MORAZAN
      JRV 16663 | Carga Electoral:   293 | Área: RURAL | Sector: EL TULE
      JRV 16664 | Carga Electoral:   292 | Área: RURAL | Sector: EL TULE
      JRV 16665 | Carga Electoral:   239 | Área: RURAL | Sector: PLATANARES

    Centro de Votación: ESC. MARCO AURELIO SOTO
      JRV 16660 | Carga Electoral:   302 | Área: RURAL | Sector: LA BREA
      JRV 16661 | Carga Electoral:   301 | Área: RURAL | Sector: LA BREA
      JRV 16662 | Carga Electoral:   301 | Área: RURAL | Sector: LA BREA


  Municipio: EL NISPERO (Código: 10)
    Centro de Votación: CEB ALVARO CONTRERAS
      JRV 16686 | Carga Electoral:   241 | Área: RURAL | Sector: NUEVA YORK
      JRV 16687 | Carga Electoral:   241 | Área: RURAL | Sector: NUEVA YORK

    Centro de Votación: CEB FRANCISCO MORAZÁN
      JRV 16680 | Carga Electoral:   262 | Área: RURAL | Sector: SAN JERONIMO
      JRV 16681 | Carga Electoral:   262 | Área: RURAL | Sector: SAN JERONIMO
      JRV 16682 | Carga Electoral:   261 | Área: RURAL | Sector: SAN JERONIMO
      JRV 16690 | Carga Electoral:   208 | Área: RURAL | Sector: NEJAPA
      JRV 16691 | Carga Electoral:   207 | Área: RURAL | Sector: NEJAPA

    Centro de Votación: CEB LEMPIRA
      JRV 16679 | Carga Electoral:   351 | Área: RURAL | Sector: EL TONTOLO

    Centro de Votación: CEB RAMÓN ROSA
      JRV 16683 | Carga Electoral:   297 | Área: RURAL | Sector: SANTA CRUZ
      JRV 16684 | Carga Electoral:   296 | Área: RURAL | Sector: SANTA CRUZ
      JRV 16685 | Carga Electoral:   296 | Área: RURAL | Sector: SANTA CRUZ

    Centro de Votación: CEB. JUAN LINDO
      JRV 16692 | Carga Electoral:   214 | Área: RURAL | Sector: EL PARAISO
      JRV 16693 | Carga Electoral:   213 | Área: RURAL | Sector: EL PARAISO

    Centro de Votación: ESC. MARTIN CARDONA
      JRV 16688 | Carga Electoral:   281 | Área: RURAL | Sector: EL ROBLEDAL
      JRV 16689 | Carga Electoral:   281 | Área: RURAL | Sector: EL ROBLEDAL

    Centro de Votación: ESC. MIGUEL PAZ BARAHONA
      JRV 16671 | Carga Electoral:   329 | Área: RURAL | Sector: EL NISPERO
      JRV 16672 | Carga Electoral:   329 | Área: RURAL | Sector: EL NISPERO
      JRV 16673 | Carga Electoral:   329 | Área: RURAL | Sector: EL NISPERO
      JRV 16674 | Carga Electoral:   329 | Área: RURAL | Sector: EL NISPERO
      JRV 16675 | Carga Electoral:   328 | Área: RURAL | Sector: EL NISPERO
      JRV 16676 | Carga Electoral:   328 | Área: RURAL | Sector: EL NISPERO
      JRV 16677 | Carga Electoral:   328 | Área: RURAL | Sector: EL NISPERO
      JRV 16678 | Carga Electoral:   328 | Área: RURAL | Sector: EL NISPERO


  Municipio: GUALALA (Código: 11)
    Centro de Votación: CEB DOLORES SABILLON
      JRV 16699 | Carga Electoral:   323 | Área: RURAL | Sector: GUACAMAYA
      JRV 16700 | Carga Electoral:   323 | Área: RURAL | Sector: GUACAMAYA
      JRV 16701 | Carga Electoral:   323 | Área: RURAL | Sector: GUACAMAYA
      JRV 16702 | Carga Electoral:   323 | Área: RURAL | Sector: GUACAMAYA

    Centro de Votación: CEB MAURA R. DE SABILLON
      JRV 16694 | Carga Electoral:   285 | Área: RURAL | Sector: GUALALA
      JRV 16695 | Carga Electoral:   285 | Área: RURAL | Sector: GUALALA
      JRV 16696 | Carga Electoral:   284 | Área: RURAL | Sector: GUALALA

    Centro de Votación: CEB. RAFAEL PINEDA PONCE
      JRV 16697 | Carga Electoral:   345 | Área: RURAL | Sector: ARENALES
      JRV 16698 | Carga Electoral:   344 | Área: RURAL | Sector: ARENALES

    Centro de Votación: ESC. HONDURAS
      JRV 16706 | Carga Electoral:   133 | Área: RURAL | Sector: PLATANARES

    Centro de Votación: ESC. JUAN LINDO
      JRV 16705 | Carga Electoral:   207 | Área: RURAL | Sector: EL CARRIZAL

    Centro de Votación: ESC. MOISES REYES
      JRV 16710 | Carga Electoral:   279 | Área: RURAL | Sector: EL ZAPOTE

    Centro de Votación: ESC. REPUBLICA DE COSTA RICA
      JRV 16707 | Carga Electoral:   190 | Área: RURAL | Sector: LOMA DEL AGUILA O LAS PULGAS
      JRV 16708 | Carga Electoral:   189 | Área: RURAL | Sector: LOMA DEL AGUILA O LAS PULGAS

    Centro de Votación: ESC. SOLEDAD RIVERA
      JRV 16703 | Carga Electoral:   367 | Área: RURAL | Sector: SANTA ROSITA
      JRV 16704 | Carga Electoral:   366 | Área: RURAL | Sector: SANTA ROSITA

    Centro de Votación: ESC. VALENTIN MEJIA
      JRV 16709 | Carga Electoral:   353 | Área: RURAL | Sector: GUALJOQUITO


  Municipio: ILAMA (Código: 12)
    Centro de Votación: CEB JOSE CECILIO DEL VALLE
      JRV 16723 | Carga Electoral:   367 | Área: RURAL | Sector: SAN JOSE DE ORIENTE
      JRV 16724 | Carga Electoral:   367 | Área: RURAL | Sector: SAN JOSE DE ORIENTE
      JRV 16725 | Carga Electoral:   366 | Área: RURAL | Sector: SAN JOSE DE ORIENTE
      JRV 16726 | Carga Electoral:   366 | Área: RURAL | Sector: SAN JOSE DE ORIENTE

    Centro de Votación: ESC. ALVARO CONTRERAS
      JRV 16735 | Carga Electoral:   175 | Área: RURAL | Sector: LA MICA

    Centro de Votación: ESC. FRANCISCO MORAZAN
      JRV 16727 | Carga Electoral:   204 | Área: RURAL | Sector: SAN JUAN DE LA CRUZ
      JRV 16728 | Carga Electoral:   204 | Área: RURAL | Sector: SAN JUAN DE LA CRUZ

    Centro de Votación: ESC. JOSE CECILIO DEL VALLE
      JRV 16722 | Carga Electoral:   234 | Área: RURAL | Sector: LA CUCHILLA

    Centro de Votación: ESC. JOSE TRINIDAD REYES
      JRV 16733 | Carga Electoral:   158 | Área: RURAL | Sector: UNCANA

    Centro de Votación: ESC. JUAN LINDO
      JRV 16731 | Carga Electoral:   199 | Área: RURAL | Sector: LA ESTANCIA
      JRV 16732 | Carga Electoral:   199 | Área: RURAL | Sector: LA ESTANCIA

    Centro de Votación: ESC. JUAN RAMON MOLINA
      JRV 16720 | Carga Electoral:   365 | Área: RURAL | Sector: LA CAÑADA
      JRV 16721 | Carga Electoral:   364 | Área: RURAL | Sector: LA CAÑADA

    Centro de Votación: ESC. LEANDRO RAMON ROSA
      JRV 16734 | Carga Electoral:   188 | Área: RURAL | Sector: LA MONTAÑITA

    Centro de Votación: ESC. LEONIDAS RIVERA MEJIA
      JRV 16711 | Carga Electoral:   338 | Área: RURAL | Sector: ILAMA
      JRV 16712 | Carga Electoral:   337 | Área: RURAL | Sector: ILAMA
      JRV 16713 | Carga Electoral:   337 | Área: RURAL | Sector: ILAMA
      JRV 16714 | Carga Electoral:   337 | Área: RURAL | Sector: ILAMA
      JRV 16715 | Carga Electoral:   337 | Área: RURAL | Sector: ILAMA
      JRV 16716 | Carga Electoral:   337 | Área: RURAL | Sector: ILAMA
      JRV 16717 | Carga Electoral:   337 | Área: RURAL | Sector: ILAMA
      JRV 16718 | Carga Electoral:   337 | Área: RURAL | Sector: ILAMA

    Centro de Votación: ESC. LEOVIGILDO PINEDA
      JRV 16737 | Carga Electoral:   206 | Área: RURAL | Sector: LA FE

    Centro de Votación: ESC. LESLIE ARGENTINA
      JRV 16736 | Carga Electoral:   310 | Área: RURAL | Sector: COL. EL OCOTE

    Centro de Votación: ESC. MARCO AURELIO SOTO
      JRV 16719 | Carga Electoral:   178 | Área: RURAL | Sector: CECECAPA

    Centro de Votación: ESC. MIGUEL PAZ BARAHONA
      JRV 16729 | Carga Electoral:   205 | Área: RURAL | Sector: SAN VICENTE DE LAS NIEVES
      JRV 16730 | Carga Electoral:   204 | Área: RURAL | Sector: SAN VICENTE DE LAS NIEVES


  Municipio: MACUELIZO (Código: 13)
    Centro de Votación: CEB FRANCISCO MORAZÁN
